CNO,SEX,AGGT,DIV,DETAILED-SUBJECTS,center_id
S0460/0028,F,43,0,CIV:E;HIST:F;GEO:E;KISW:D;ENGL:E;CHEM:F;BIO:E;AGRI:F;B-MATH:F,s0460
S0460/0029,F,47,0,CIV:F;HIST:F;GEO:F;KISW:E;ENGL:F;LIT;ENG:F;BIO:E;B-MATH:F,s0460
S0460/0030,F,32,IV,CIV:D;HIST:D;GEO:D;KISW:B;ENGL:C;LIT;ENG:D;CHEM:D;BIO:D;AGRI:E;B-MATH:F,s0460
S0460/0031,F,45,0,CIV:F;HIST:E;GEO:F;KISW:D;ENGL:F;LIT;ENG:F;BIO:E;AGRI:F;B-MATH:F,s0460
S0460/0032,M,30,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:D;LIT;ENG:E;CHEM:E;BIO:D;AGRI:D;B-MATH:F,s0460
S0460/0033,M,45,0,CIV:E;HIST:E;GEO:F;KISW:E;ENGL:F;PHY:F;CHEM:F;BIO:E;AGRI:F;B-MATH:F,s0460
S0460/0035,M,18,II,CIV:C;HIST:B;GEO:B;KISW:C;ENGL:B;PHY:C;CHEM:B+;BIO:B+;AGRI:B;B-MATH:B+,s0460
S0460/0036,M,32,IV,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:C;LIT;ENG:C;BIO:E;AGRI:D;B-MATH:F,s0460
S0460/0037,M,22,II,CIV:B;HIST:D;GEO:B;KISW:B;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0460
S0460/0038,M,26,III,CIV:D;HIST:C;GEO:B;KISW:C;ENGL:B;LIT;ENG:C;CHEM:E;BIO:B;AGRI:D;B-MATH:E,s0460
S0460/0039,M,30,III,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:E;BIO:D;B-MATH:B,s0460
S0460/0040,M,39,IV,CIV:F;HIST:D;GEO:E;KISW:D;ENGL:E;CHEM:E;BIO:D;AGRI:E;B-MATH:F,s0460
S0460/0041,M,24,II,CIV:C;HIST:B;GEO:C;KISW:B+;ENGL:B;LIT;ENG:B;BIO:D;B-MATH:D,s0460
S0460/0042,M,33,IV,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:C;PHY:E;CHEM:E;BIO:E;B-MATH:F,s0460
S0460/0043,M,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;LIT;ENG:X;BIO:X;B-MATH:X,s0460
S0460/0044,M,31,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:C;LIT;ENG:D;CHEM:E;BIO:D;AGRI:D;B-MATH:F,s0460
S0460/0045,M,34,IV,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:C;LIT;ENG:F;BIO:D;B-MATH:F,s0460
S0460/0046,M,42,IV,CIV:D;HIST:D;GEO:E;KISW:E;ENGL:F;LIT;ENG:X;BIO:E;B-MATH:F,s0460
S0460/0047,M,27,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;LIT;ENG:D;BIO:C;B-MATH:E,s0460
S0460/0048,M,42,IV,CIV:E;HIST:D;GEO:E;KISW:D;ENGL:F;LIT;ENG:F;BIO:E;B-MATH:F,s0460
S0460/0049,M,37,IV,CIV:E;HIST:E;GEO:D;KISW:D;ENGL:F;PHY:D;CHEM:E;BIO:D;B-MATH:D,s0460
S0460/0050,M,37,IV,CIV:E;HIST:D;GEO:C;KISW:D;ENGL:D;LIT;ENG:E;CHEM:X;BIO:E;B-MATH:F,s0460
S0460/0051,M,35,IV,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:D;LIT;ENG:E;BIO:D;AGRI:E;B-MATH:F,s0460
S0460/0052,M,22,II,CIV:C;HIST:B;GEO:C;KISW:B;ENGL:B;LIT;ENG:B+;BIO:B;AGRI:D;B-MATH:F,s0460
S0460/0053,M,24,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B;LIT;ENG:B;CHEM:C;BIO:B+;AGRI:C;B-MATH:E,s0460
S0460/0054,M,41,IV,CIV:E;HIST:D;GEO:E;KISW:D;ENGL:E;CHEM:F;BIO:E;AGRI:F;B-MATH:F,s0460
S0460/0055,M,45,0,CIV:F;HIST:E;GEO:E;KISW:D;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0460
S0460/0056,M,25,III,CIV:C;HIST:B;GEO:C;KISW:B;ENGL:B;LIT;ENG:C;CHEM:D;BIO:C;AGRI:C;B-MATH:E,s0460
S0460/0057,M,24,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B;LIT;ENG:B+;CHEM:D;BIO:B;AGRI:C;B-MATH:F,s0460
S0460/0058,M,37,IV,CIV:E;HIST:E;GEO:D;KISW:C;ENGL:D;BIO:D;AGRI:E;B-MATH:E,s0460
S0460/0059,M,41,0,CIV:E;HIST:E;GEO:D;KISW:E;ENGL:E;PHY:E;CHEM:F;BIO:E;AGRI:F;B-MATH:F,s0460
S0460/0060,M,43,0,CIV:E;HIST:E;GEO:E;KISW:E;ENGL:E;LIT;ENG:F;BIO:E;AGRI:F;B-MATH:F,s0460
S0460/0061,M,36,IV,CIV:D;HIST:E;GEO:D;KISW:C;ENGL:C;LIT;ENG:E;BIO:E;B-MATH:F,s0460
S0460/0062,M,25,III,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B+;AGRI:C;B-MATH:D,s0460
S0460/0063,M,32,IV,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:D;PHY:E;CHEM:D;BIO:C;AGRI:C;B-MATH:D,s0460
S0460/0064,M,41,IV,CIV:E;HIST:E;GEO:E;KISW:E;ENGL:D;CHEM:F;BIO:D;B-MATH:F,s0460
S0460/0065,M,25,III,CIV:D;HIST:C;GEO:B;KISW:C;ENGL:B;PHY:D;CHEM:D;BIO:B;AGRI:D;B-MATH:B,s0460
S0460/0066,M,34,IV,CIV:D;HIST:C;GEO:D;KISW:C;ENGL:D;LIT;ENG:E;CHEM:E;BIO:D;AGRI:E;B-MATH:E,s0460
S0460/0067,M,34,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;LIT;ENG:E;BIO:D;B-MATH:F,s0460
S0460/0068,M,38,IV,CIV:D;HIST:E;GEO:E;KISW:D;ENGL:D;LIT;ENG:F;BIO:C;B-MATH:F,s0460
S0460/0069,M,17,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;LIT;ENG:B;BIO:A;AGRI:C;B-MATH:E,s0460
S0460/0070,M,46,0,CIV:E;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:D;AGRI:F;B-MATH:F,s0460
S0460/0071,M,41,0,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:E;CHEM:E;BIO:E;AGRI:F;B-MATH:F,s0460
S0460/0072,M,45,0,CIV:E;HIST:E;GEO:F;KISW:E;ENGL:F;LIT;ENG:F;BIO:E;B-MATH:F,s0460
S0460/0073,M,28,III,CIV:D;HIST:C;GEO:D;KISW:B;ENGL:B;LIT;ENG:C;BIO:C;AGRI:E;B-MATH:F,s0460
S0460/0074,M,26,III,CIV:C;HIST:C;GEO:C;KISW:B+;ENGL:C;PHY:D;CHEM:D;BIO:B;AGRI:D;B-MATH:F,s0460
S0460/0075,M,33,IV,CIV:D;HIST:D;GEO:D;KISW:B;ENGL:C;LIT;ENG:E;BIO:D;B-MATH:F,s0460
S0460/0076,M,47,0,CIV:F;HIST:F;GEO:F;KISW:E;ENGL:F;LIT;ENG:F;BIO:E;B-MATH:F,s0460
S0460/0077,M,30,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:D;LIT;ENG:D;CHEM:D;BIO:D;AGRI:D;B-MATH:D,s0460
S0460/0078,M,30,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:C;LIT;ENG:D;BIO:C;AGRI:E;B-MATH:F,s0460
S0460/0079,M,38,IV,CIV:E;HIST:E;GEO:E;KISW:C;ENGL:E;PHY:F;CHEM:E;BIO:D;B-MATH:D,s0460
S0460/0080,M,36,IV,CIV:E;HIST:D;GEO:E;KISW:C;ENGL:E;PHY:E;CHEM:D;BIO:C;AGRI:E;B-MATH:E,s0460
S0460/0081,M,23,II,CIV:B;HIST:C;GEO:B;KISW:B;ENGL:B;PHY:D;CHEM:D;BIO:B;AGRI:C;B-MATH:D,s0460
S0460/0082,M,28,III,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;LIT;ENG:D;BIO:C;AGRI:D;B-MATH:C,s0460
S0460/0083,M,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;LIT;ENG:X;CHEM:X;BIO:X;B-MATH:X,s0460
S0460/0084,M,39,IV,CIV:D;HIST:D;GEO:E;KISW:C;ENGL:E;LIT;ENG:F;BIO:E;B-MATH:F,s0460
S0460/0085,M,33,IV,CIV:D;HIST:C;GEO:D;KISW:C;ENGL:D;LIT;ENG:D;BIO:D;AGRI:E;B-MATH:F,s0460
S0460/0086,M,44,0,CIV:E;HIST:E;GEO:F;KISW:D;ENGL:F;CHEM:F;BIO:E;B-MATH:F,s0460
S0461/0001,F,32,IV,CIV:D;HIST:E;GEO:D;KISW:C;ENGL:D;LIT;ENG:C;PHY:E;BIO:C;B-MATH:D,s0461
S0461/0002,F,19,II,CIV:B;HIST:B;GEO:C;KISW:B+;ENGL:B+;LIT;ENG:B;CHEM:C;BIO:B;B-MATH:B,s0461
S0461/0003,F,25,III,CIV:B;HIST:D;GEO:D;KISW:B;ENGL:B;LIT;ENG:B;PHY:D;CHEM:D;BIO:B;B-MATH:D,s0461
S0461/0004,F,36,IV,CIV:D;HIST:E;GEO:E;KISW:C;ENGL:C;PHY:E;BIO:D;B-MATH:E,s0461
S0461/0005,F,38,IV,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:C;LIT;ENG:D;PHY:E;BIO:E;B-MATH:F,s0461
S0461/0006,F,27,III,CIV:C;HIST:D;GEO:C;KISW:B+;ENGL:C;PHY:D;BIO:D;B-MATH:B,s0461
S0461/0007,F,24,II,CIV:B;HIST:D;GEO:C;KISW:B;ENGL:B;LIT;ENG:B;PHY:E;CHEM:D;BIO:B;B-MATH:E,s0461
S0461/0008,F,20,II,CIV:B;HIST:B;GEO:C;KISW:B+;ENGL:B+;LIT;ENG:B;PHY:D;CHEM:C;BIO:B;B-MATH:C,s0461
S0461/0009,F,25,III,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:B+;PHY:D;CHEM:D;BIO:B;B-MATH:C,s0461
S0461/0010,F,30,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:B;LIT;ENG:D;PHY:E;CHEM:E;BIO:C;B-MATH:F,s0461
S0461/0011,F,21,II,CIV:B;HIST:C;GEO:C;KISW:B;ENGL:B;PHY:C;CHEM:B;BIO:B+;B-MATH:B,s0461
S0461/0012,F,29,III,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:C;PHY:E;CHEM:D;BIO:C;B-MATH:D,s0461
S0461/0013,F,22,II,CIV:B;HIST:D;GEO:C;KISW:B;ENGL:B;PHY:C;CHEM:D;BIO:B;B-MATH:B+,s0461
S0461/0014,F,19,II,CIV:B;HIST:C;GEO:C;KISW:B+;ENGL:B;LIT;ENG:B;PHY:C;CHEM:B;BIO:B+;B-MATH:B,s0461
S0461/0015,F,27,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:B;LIT;ENG:B;CHEM:D;BIO:C;B-MATH:D,s0461
S0461/0016,F,26,III,CIV:C;HIST:D;GEO:D;KISW:B+;ENGL:B;LIT;ENG:B;BIO:C;B-MATH:E,s0461
S0461/0017,F,25,III,CIV:C;HIST:D;GEO:D;KISW:B+;ENGL:B;CHEM:D;BIO:B;B-MATH:B,s0461
S0461/0018,F,23,II,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B+;PHY:D;CHEM:C;BIO:B;B-MATH:B,s0461
S0461/0019,F,29,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:C;LIT;ENG:C;BIO:C;B-MATH:F,s0461
S0461/0020,F,23,II,CIV:C;HIST:D;GEO:C;KISW:B+;ENGL:B;LIT;ENG:B;PHY:D;CHEM:C;BIO:B;B-MATH:C,s0461
S0461/0021,F,28,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:C;LIT;ENG:B;CHEM:D;BIO:C;B-MATH:E,s0461
S0461/0022,F,23,II,CIV:C;HIST:C;GEO:B;KISW:B;ENGL:B;PHY:D;CHEM:C;BIO:B+;B-MATH:C,s0461
S0461/0023,F,34,IV,CIV:D;HIST:E;GEO:D;KISW:B;ENGL:D;LIT;ENG:D;BIO:D;B-MATH:E,s0461
S0461/0024,F,22,II,CIV:B;HIST:C;GEO:D;KISW:B;ENGL:B;LIT;ENG:B;PHY:E;BIO:B;B-MATH:B,s0461
S0461/0025,F,26,III,CIV:D;HIST:D;GEO:C;KISW:B;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:B+,s0461
S0461/0026,F,25,III,CIV:C;HIST:C;GEO:D;KISW:B+;ENGL:C;LIT;ENG:C;CHEM:C;BIO:B;B-MATH:D,s0461
S0461/0027,M,32,IV,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:D;ENGL:B;CHEM:E;BIO:C;B-MATH:D,s0461
S0461/0028,M,26,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;LIT;ENG:C;BIO:C;B-MATH:D,s0461
S0461/0029,M,30,III,CIV:C;HIST:E;GEO:D;KISW:B;ENGL:B;LIT;ENG:C;BIO:D;B-MATH:E,s0461
S0461/0030,M,24,II,CIV:C;HIST:B;GEO:C;KISW:C;ENGL:B;LIT;ENG:B;CHEM:E;BIO:B;B-MATH:E,s0461
S0461/0031,M,32,IV,CIV:D;HIST:D;GEO:D;KISW:B;ENGL:D;LIT;ENG:D;BIO:C;B-MATH:F,s0461
S0461/0032,M,22,II,CIV:C;HIST:C;GEO:C;KISW:B+;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:B+,s0461
S0461/0033,M,17,I,CIV:B;HIST:B;GEO:B;KISW:B;ENGL:B+;LIT;ENG:B;PHY:B;CHEM:B;BIO:B+;B-MATH:A,s0461
S0461/0034,M,24,II,CIV:C;HIST:C;GEO:C;KISW:B+;ENGL:C;PHY:D;CHEM:C;BIO:B;B-MATH:B,s0461
S0461/0035,M,25,III,CIV:B;HIST:C;GEO:C;KISW:B;ENGL:B+;PHY:D;CHEM:D;BIO:C;B-MATH:E,s0461
S0461/0036,M,24,II,CIV:C;HIST:D;GEO:C;B-KNOWL:E;KISW:B+;ENGL:C;PHY:C;CHEM:D;BIO:C;B-MATH:B+,s0461
S0461/0037,M,21,II,CIV:B;HIST:C;GEO:C;KISW:B;ENGL:B+;PHY:C;CHEM:B;BIO:B+;B-MATH:C,s0461
S0461/0038,M,24,II,CIV:C;HIST:C;GEO:D;KISW:B;ENGL:D;PHY:B;CHEM:C;BIO:B;B-MATH:B,s0461
S0461/0039,M,18,II,CIV:B;HIST:B;GEO:C;KISW:B+;ENGL:B+;PHY:B;CHEM:C;BIO:B+;B-MATH:B,s0461
S0461/0040,M,27,III,CIV:C;HIST:C;GEO:C;B-KNOWL:F;KISW:B;ENGL:D;PHY:D;CHEM:C;BIO:B;B-MATH:E,s0461
S0461/0041,M,20,II,CIV:C;HIST:B;GEO:B;KISW:B;ENGL:B;PHY:B;CHEM:B+;BIO:B;B-MATH:B,s0461
S0461/0042,M,18,II,CIV:B;HIST:B;GEO:C;KISW:B;ENGL:B+;PHY:B;CHEM:B;BIO:A;B-MATH:C,s0461
S0461/0043,M,23,II,CIV:C;HIST:C;GEO:D;KISW:B;ENGL:B+;LIT;ENG:B;BIO:B;B-MATH:C,s0461
S0461/0044,M,30,III,CIV:D;HIST:D;GEO:D;KISW:B;ENGL:B;LIT;ENG:D;PHY:E;CHEM:D;BIO:C;B-MATH:E,s0461
S0461/0045,M,21,II,CIV:B;HIST:B;GEO:B;KISW:B;ENGL:B;LIT;ENG:B;CHEM:C;BIO:B;B-MATH:D,s0461
S0461/0046,M,25,III,CIV:C;HIST:C;GEO:D;KISW:B;ENGL:B;LIT;ENG:C;PHY:D;CHEM:D;BIO:C;B-MATH:B,s0461
S0461/0047,M,28,III,CIV:C;HIST:C;GEO:D;KISW:B;ENGL:C;LIT;ENG:C;BIO:C;B-MATH:E,s0461
S0461/0048,M,20,II,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:B;LIT;ENG:B;PHY:B;CHEM:B;BIO:B;B-MATH:B+,s0461
S0461/0049,M,23,II,CIV:C;HIST:B;GEO:C;KISW:B+;ENGL:B;LIT;ENG:B;BIO:C;B-MATH:F,s0461
S0461/0050,M,11,I,CIV:B;HIST:B+;GEO:B;KISW:B+;ENGL:B+;LIT;ENG:B+;PHY:A;CHEM:B+;BIO:A;B-MATH:A,s0461
S0461/0051,M,25,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;LIT;ENG:B;CHEM:D;BIO:C;B-MATH:F,s0461
S0461/0052,M,24,II,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:C;PHY:B;CHEM:C;BIO:B;B-MATH:B,s0461
S0461/0053,M,19,II,CIV:B;HIST:C;GEO:C;KISW:B;ENGL:B;LIT;ENG:B;PHY:B;CHEM:B;BIO:B+;B-MATH:B+,s0461
S0461/0054,M,13,I,CIV:B+;HIST:B;GEO:B+;KISW:B+;ENGL:A;LIT;ENG:B+;PHY:B+;CHEM:B+;BIO:B+;B-MATH:B+,s0461
S0461/0055,M,26,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;LIT;ENG:C;PHY:E;CHEM:D;BIO:C;B-MATH:E,s0461
S0461/0056,M,28,III,CIV:D;HIST:D;GEO:D;KISW:B;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0461
S0461/0057,M,23,II,CIV:C;HIST:B;GEO:C;KISW:B;ENGL:B;PHY:D;CHEM:B;BIO:B;B-MATH:C,s0461
S0461/0058,M,32,IV,CIV:D;HIST:E;GEO:D;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0461
S0461/0059,M,15,I,CIV:B;HIST:B+;GEO:B;KISW:B+;ENGL:B+;PHY:B+;CHEM:B;BIO:B+;B-MATH:B+,s0461
S0461/0060,M,16,I,CIV:B;HIST:C;GEO:C;KISW:B+;ENGL:B;PHY:B+;CHEM:B+;BIO:B;B-MATH:A,s0461
S0461/0061,M,23,II,CIV:B;HIST:C;GEO:C;KISW:B;ENGL:B;LIT;ENG:C;PHY:C;CHEM:C;BIO:B+;B-MATH:C,s0461
S0461/0062,M,23,II,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B+;PHY:C;CHEM:C;BIO:B;B-MATH:B,s0461
S0461/0063,M,32,IV,CIV:D;HIST:C;GEO:D;KISW:C;ENGL:D;LIT;ENG:D;CHEM:D;BIO:C;B-MATH:F,s0461
S0461/0064,M,19,II,CIV:B;HIST:C;GEO:C;KISW:B;ENGL:B+;PHY:B;CHEM:B;BIO:B+;B-MATH:B,s0461
S0461/0065,M,25,III,CIV:B;HIST:C;GEO:C;KISW:B;ENGL:B;PHY:D;CHEM:D;BIO:B;B-MATH:D,s0461
S0461/0066,M,31,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:D;BIO:C;B-MATH:D,s0461
S0461/0068,M,24,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:B,s0461
S0461/0069,M,22,II,CIV:B;HIST:B;GEO:C;KISW:B;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:B,s0461
S0461/0070,M,25,III,CIV:C;HIST:B;GEO:C;KISW:B;ENGL:B;LIT;ENG:C;BIO:C;B-MATH:F,s0461
S0461/0071,M,23,II,CIV:C;HIST:B;GEO:C;KISW:B;ENGL:B+;PHY:C;BIO:B;B-MATH:D,s0461
S0461/0072,M,17,I,CIV:C;HIST:C;GEO:B;KISW:B+;ENGL:B;PHY:B+;CHEM:B;BIO:B+;B-MATH:B+,s0461
S0461/0073,M,21,II,CIV:B;HIST:C;GEO:B;KISW:B;ENGL:B;PHY:B;CHEM:C;BIO:B;B-MATH:B,s0461
S0461/0074,M,16,I,CIV:C;HIST:B;GEO:B+;KISW:B;ENGL:B+;PHY:B+;CHEM:B;BIO:B+;B-MATH:B+,s0461
S0461/0075,M,19,II,CIV:B;HIST:C;GEO:B;KISW:B;ENGL:B+;PHY:C;CHEM:B;BIO:B;B-MATH:B+,s0461
S0461/0076,M,25,III,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:B+,s0461
S0461/0077,M,30,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:C;LIT;ENG:D;PHY:E;BIO:C;B-MATH:F,s0461
S0461/0078,M,29,III,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:C;PHY:D;BIO:C;B-MATH:D,s0461
S0461/0079,M,27,III,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;CHEM:C;BIO:C;B-MATH:C,s0461
S0461/0080,M,25,III,CIV:C;HIST:C;GEO:C;KISW:B+;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0461
S0461/0081,M,28,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;LIT;ENG:D;BIO:D;B-MATH:F,s0461
S0461/0082,M,30,III,CIV:D;HIST:D;GEO:C;KISW:B;ENGL:D;PHY:C;CHEM:E;BIO:D;B-MATH:C,s0461
S0461/0083,M,17,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B;PHY:B+;CHEM:B;BIO:B;B-MATH:A,s0461
S0461/0084,M,20,II,CIV:B;HIST:C;GEO:B;KISW:B;ENGL:B+;PHY:C;CHEM:B;BIO:B;B-MATH:B,s0461
S0461/0085,M,11,I,CIV:B;HIST:B;GEO:B+;KISW:B+;ENGL:B+;PHY:A;CHEM:B+;BIO:A;B-MATH:A,s0461
S0461/0086,M,23,II,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;CHEM:B;BIO:B;B-MATH:B,s0461
S0461/0087,M,18,II,CIV:B;HIST:B+;GEO:B;KISW:B;ENGL:B+;PHY:C;CHEM:B;BIO:B+;B-MATH:B,s0461
S0461/0088,M,29,III,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:D;BIO:C;B-MATH:F,s0461
S0461/0089,M,16,I,CIV:B;HIST:B;GEO:B;KISW:B;ENGL:B;PHY:B+;CHEM:B+;BIO:B+;B-MATH:A,s0461
S0461/0090,M,26,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0461
S0461/0091,M,16,I,CIV:B;HIST:B+;GEO:B;KISW:B+;ENGL:B+;PHY:B;CHEM:B;BIO:B+;B-MATH:B+,s0461
S0461/0092,M,23,II,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:B;PHY:B;CHEM:C;BIO:B+;B-MATH:D,s0461
S0461/0093,M,13,I,CIV:B+;HIST:B+;GEO:B;KISW:B+;ENGL:B+;PHY:B+;CHEM:B;BIO:B+;B-MATH:A,s0461
S0461/0094,M,31,III,CIV:E;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:C,s0461
S0461/0095,M,26,III,CIV:C;HIST:B;GEO:C;KISW:B;ENGL:C;LIT;ENG:C;CHEM:D;BIO:C;B-MATH:D,s0461
S0461/0096,M,18,II,CIV:B+;HIST:B;GEO:B;KISW:B;ENGL:B;PHY:B+;CHEM:C;BIO:B;B-MATH:B+,s0461
S0461/0097,M,40,IV,CIV:E;HIST:E;GEO:E;KISW:C;ENGL:E;PHY:E;BIO:F;B-MATH:E,s0461
S0461/0098,M,26,III,CIV:B;HIST:C;GEO:C;KISW:B;ENGL:B;LIT;ENG:D;PHY:D;BIO:C;B-MATH:F,s0461
S0461/0099,M,25,III,CIV:B;HIST:B;GEO:C;KISW:B;ENGL:B;PHY:D;BIO:C;B-MATH:E,s0461
S0461/0100,M,26,III,CIV:C;HIST:B;GEO:C;KISW:C;ENGL:B;PHY:D;BIO:C;B-MATH:C,s0461
S0461/0101,M,21,II,CIV:B+;HIST:B;GEO:B;KISW:B;ENGL:B+;PHY:D;BIO:B;B-MATH:D,s0461
S0461/0102,M,22,II,CIV:D;HIST:C;GEO:C;KISW:B;ENGL:B;PHY:B+;CHEM:C;BIO:B+;B-MATH:C,s0461
S0461/0103,M,13,I,CIV:B+;HIST:B+;GEO:B;KISW:B+;ENGL:B+;PHY:B+;CHEM:B+;BIO:B+;B-MATH:A,s0461
S0462/0001,F,45,0,CIV:E;HIST:F;GEO:F;KISW:E;ENGL:F;FREN:E;CHEM:E;BIO:F;B-MATH:F,s0462
S0462/0002,F,39,IV,CIV:E;HIST:E;GEO:E;KISW:B;ENGL:E;CHEM:E;BIO:E;AGRI:E;B-MATH:F,s0462
S0462/0003,F,37,IV,CIV:D;HIST:E;GEO:E;KISW:C;ENGL:C;BIO:E;B-MATH:E;COMM:F;B-KEEPING:E,s0462
S0462/0004,F,22,II,CIV:C;HIST:D;GEO:B;KISW:B+;ENGL:C;PHY:D;CHEM:B;BIO:B;AGRI:C;B-MATH:B,s0462
S0462/0005,F,30,III,CIV:D;HIST:C;GEO:D;KISW:B;ENGL:C;PHY:E;CHEM:E;BIO:C;AGRI:D;B-MATH:E,s0462
S0462/0006,F,33,IV,CIV:E;HIST:E;GEO:E;KISW:B;ENGL:C;PHY:E;CHEM:E;BIO:C;AGRI:C;B-MATH:E,s0462
S0462/0007,F,44,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;CHEM:F;BIO:E;B-MATH:F,s0462
S0462/0008,F,38,IV,CIV:D;HIST:E;GEO:E;KISW:C;ENGL:E;PHY:E;CHEM:E;BIO:D;AGRI:E;B-MATH:F,s0462
S0462/0009,F,36,IV,CIV:D;HIST:E;GEO:D;KISW:C;ENGL:D;FREN:D;CHEM:E;BIO:E;AGRI:E;B-MATH:F,s0462
S0462/0010,F,39,IV,CIV:D;HIST:E;GEO:E;KISW:C;ENGL:E;PHY:F;CHEM:E;BIO:E;AGRI:E;B-MATH:F,s0462
S0462/0011,F,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0462
S0462/0012,F,31,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:C;FREN:D;BIO:D;B-MATH:E,s0462
S0462/0013,F,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0462
S0462/0014,F,37,IV,CIV:E;HIST:E;GEO:F;KISW:C;ENGL:D;PHY:E;CHEM:D;BIO:D;AGRI:E;B-MATH:E,s0462
S0462/0015,F,34,IV,CIV:D;HIST:D;GEO:E;KISW:B;ENGL:D;PHY:E;CHEM:E;BIO:D;AGRI:D;B-MATH:F,s0462
S0462/0016,F,36,IV,CIV:D;HIST:D;GEO:E;KISW:B;ENGL:D;BIO:D;B-MATH:F,s0462
S0462/0017,F,45,0,CIV:F;HIST:E;GEO:F;KISW:E;ENGL:E;PHY:F;CHEM:F;BIO:F;AGRI:E;B-MATH:F,s0462
S0462/0018,F,37,IV,CIV:E;HIST:D;GEO:E;KISW:B;ENGL:E;PHY:E;CHEM:E;BIO:D;AGRI:E;B-MATH:F,s0462
S0462/0019,F,35,IV,CIV:D;HIST:D;GEO:E;KISW:C;ENGL:E;PHY:E;CHEM:D;BIO:D;AGRI:D;B-MATH:E,s0462
