CNO,SEX,AGGT,DIV,DETAILED-SUBJECTS,center_id
S0345/0094,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0095,F,33,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:D;B-KEEPING:D,s0345
S0345/0096,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0097,F,30,IV,CIV:D;HIST:F;GEO:D;E-D-KIISLAMU:D;KISW:F;ENGL:D;BIO:D;B-MATH:F,s0345
S0345/0098,F,33,IV,CIV:F;HIST:D;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F,s0345
S0345/0099,F,34,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;F.ART:D;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0100,F,*R,*R,,s0345
S0345/0101,F,32,IV,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F;COMM:D;B-KEEPING:D,s0345
S0345/0102,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0103,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0104,F,35,FLD,CIV:F;HIST:F;GEO:F;B-KNOWL:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0105,F,31,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:D;B-MATH:F;COMM:F;B-KEEPING:F,s0345
S0345/0106,F,34,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0107,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;F.ART:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0108,F,32,IV,CIV:F;HIST:D;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:D;BIO:D;B-MATH:F,s0345
S0345/0109,F,27,IV,CIV:D;HIST:C;GEO:D;B-KNOWL:F;KISW:D;ENGL:C;BIO:D;B-MATH:F,s0345
S0345/0110,F,30,IV,CIV:D;HIST:F;GEO:D;E-D-KIISLAMU:F;KISW:D;ENGL:F;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0345
S0345/0111,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0112,F,28,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:X;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0345
S0345/0113,F,31,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:F;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0345
S0345/0114,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;F.ART:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0115,F,27,IV,CIV:D;HIST:D;GEO:F;E-D-KIISLAMU:C;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0345
S0345/0116,F,34,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;F.ART:D;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0117,F,29,IV,CIV:D;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:F;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0345
S0345/0118,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0119,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0120,F,34,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0345
S0345/0121,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0122,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0123,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;F.ART:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0124,F,33,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0125,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0126,F,35,FLD,CIV:F;HIST:F;GEO:F;B-KNOWL:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0127,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0128,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0129,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0345
S0345/0130,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0131,F,33,IV,CIV:F;HIST:F;GEO:F;B-KNOWL:F;F.ART:D;KISW:F;ENGL:F;BIO:D;B-MATH:F,s0345
S0345/0132,F,34,FLD,CIV:F;HIST:F;GEO:F;B-KNOWL:F;KISW:F;ENGL:F;BIO:D;B-MATH:F,s0345
S0345/0133,F,34,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:D;BIO:F;B-MATH:F,s0345
S0345/0134,F,24,III,CIV:D;HIST:C;GEO:D;KISW:D;ENGL:C;BIO:C;B-MATH:F;COMM:C;B-KEEPING:D,s0345
S0345/0135,F,31,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:F;F.ART:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0136,F,26,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:F;KISW:F;ENGL:F;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0345
S0345/0137,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;F.ART:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0138,F,33,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;F.ART:C;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0139,F,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0140,F,24,III,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:D;KISW:D;ENGL:C;PHY:D;CHEM:C;BIO:B;B-MATH:D,s0345
S0345/0141,F,19,II,CIV:D;HIST:C;GEO:C;E-D-KIISLAMU:F;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0345
S0345/0142,F,31,IV,CIV:D;HIST:F;GEO:F;E-D-KIISLAMU:F;F.ART:F;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0345
S0345/0143,M,29,IV,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:D;BIO:D;B-MATH:F;COMM:D;B-KEEPING:F,s0345
S0345/0144,M,24,III,CIV:D;HIST:C;GEO:D;KISW:D;ENGL:C;CHEM:C;BIO:C;B-MATH:F,s0345
S0345/0145,M,32,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:D;BIO:D;B-MATH:F;COMM:D;B-KEEPING:F,s0345
S0345/0146,M,30,IV,CIV:D;HIST:F;GEO:D;E-D-KIISLAMU:F;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0345
S0345/0147,M,34,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:D;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0345
S0345/0148,M,21,II,CIV:D;HIST:C;GEO:C;F.ART:C;KISW:D;ENGL:D;BIO:C;B-MATH:C;COMM:C;B-KEEPING:C,s0345
S0345/0149,M,25,III,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0345
S0345/0150,M,*E,*E,,s0345
S0345/0151,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0152,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0153,M,29,IV,CIV:D;HIST:F;GEO:F;KISW:F;ENGL:D;BIO:D;B-MATH:F;COMM:D;B-KEEPING:C,s0345
S0345/0154,M,*E,*E,,s0345
S0345/0155,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0345
S0345/0156,M,26,IV,CIV:D;HIST:D;GEO:D;F.ART:X;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0345
S0345/0157,M,34,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:F;BIO:D;B-MATH:F,s0345
S0345/0158,M,29,IV,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:D;PHY:D;CHEM:D;BIO:X;B-MATH:F,s0345
S0345/0159,M,21,III,CIV:C;HIST:C;GEO:C;F.ART:A;KISW:D;ENGL:C;BIO:D;B-MATH:F,s0345
S0345/0160,M,*E,*E,,s0345
S0345/0161,M,33,IV,CIV:D;HIST:F;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F,s0345
S0345/0162,M,34,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:D,s0345
S0345/0163,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:D;PHY:F;CHEM:D;BIO:B;B-MATH:F,s0345
S0345/0164,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;F.ART:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0165,M,27,IV,CIV:D;HIST:D;GEO:D;B-KNOWL:F;KISW:F;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0345
S0345/0166,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0167,M,32,IV,CIV:D;HIST:F;GEO:D;KISW:F;ENGL:D;BIO:F;B-MATH:F,s0345
S0345/0168,M,31,IV,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:D;BIO:D;B-MATH:F;COMM:D;B-KEEPING:D,s0345
S0345/0169,M,25,III,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:B;B-MATH:D,s0345
S0345/0170,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:C,s0345
S0345/0171,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0345
S0345/0172,M,25,III,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0345
S0345/0173,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0345
S0345/0174,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:D;PHY:F;CHEM:D;BIO:F;B-MATH:F,s0345
S0345/0175,M,29,IV,CIV:F;HIST:D;GEO:D;F.ART:B;KISW:F;ENGL:F;BIO:D;B-MATH:F,s0345
S0345/0176,M,23,III,CIV:C;HIST:C;GEO:D;E-D-KIISLAMU:X;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:B;B-MATH:F,s0345
S0345/0177,M,29,IV,CIV:D;HIST:F;GEO:D;KISW:F;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0345
S0345/0178,M,33,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0179,M,35,FLD,CIV:F;HIST:F;GEO:F;F.ART:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0345
S0345/0180,M,23,III,CIV:C;HIST:D;GEO:D;KISW:F;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0345
S0345/0181,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:D;B-MATH:F;COMM:F;B-KEEPING:D,s0345
S0345/0182,M,32,IV,CIV:F;HIST:D;GEO:F;F.ART:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0345
S0345/0183,M,24,III,CIV:C;HIST:C;GEO:D;B-KNOWL:D;KISW:D;ENGL:C;BIO:C;B-MATH:F,s0345
S0345/0184,M,31,IV,CIV:D;HIST:D;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0345
S0345/0185,M,34,FLD,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0186,M,33,IV,CIV:D;HIST:D;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0187,M,20,II,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0345
S0345/0188,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0189,M,32,IV,CIV:D;HIST:D;GEO:F;F.ART:D;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0190,M,31,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:F;COMM:F;B-KEEPING:F,s0345
S0345/0191,M,26,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:D;B-MATH:D,s0345
S0345/0192,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0345
S0345/0193,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0194,M,33,IV,CIV:D;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:D;B-MATH:F,s0345
S0345/0195,M,*E,*E,,s0345
S0345/0196,M,34,FLD,CIV:F;HIST:D;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0197,M,25,III,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0345
S0345/0198,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0199,M,27,IV,CIV:D;HIST:D;GEO:D;F.ART:C;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0345
S0345/0200,M,28,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:D;KISW:D;ENGL:F;PHY:D;CHEM:D;BIO:F;B-MATH:F,s0345
S0345/0201,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0202,M,29,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:F;KISW:F;ENGL:F;PHY:D;CHEM:D;BIO:F;B-MATH:D,s0345
S0345/0203,M,18,II,CIV:C;HIST:C;GEO:C;KISW:D;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:C,s0345
S0345/0204,M,30,IV,CIV:F;HIST:D;GEO:D;KISW:F;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0345
S0345/0205,M,26,IV,CIV:C;HIST:D;GEO:D;E-D-KIISLAMU:C;KISW:D;ENGL:D;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0345
S0345/0206,M,26,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0345
S0345/0207,M,23,III,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0345
S0345/0208,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0209,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0210,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0211,M,23,III,CIV:D;HIST:D;GEO:D;F.ART:B;KISW:D;ENGL:F;PHY:D;CHEM:C;BIO:D;B-MATH:B,s0345
S0345/0212,M,30,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:X;F.ART:F;KISW:F;ENGL:D;BIO:D;B-MATH:F,s0345
S0345/0213,M,34,FLD,CIV:F;HIST:D;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0214,M,16,I,CIV:C;HIST:B;GEO:B;E-D-KIISLAMU:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:B,s0345
S0345/0215,M,26,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:C;KISW:F;ENGL:F;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0345
S0345/0216,M,21,II,CIV:C;HIST:D;GEO:C;F.ART:X;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:B,s0345
S0345/0217,M,33,IV,CIV:F;HIST:F;GEO:D;KISW:F;ENGL:F;BIO:D;B-MATH:F,s0345
S0345/0218,M,29,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0345
S0345/0219,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0220,M,29,IV,CIV:D;HIST:F;GEO:D;B-KNOWL:F;KISW:D;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0345
S0345/0221,M,33,IV,CIV:F;HIST:D;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0222,M,*E,*E,,s0345
S0345/0223,M,32,IV,CIV:F;HIST:D;GEO:F;E-D-KIISLAMU:X;F.ART:C;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0224,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0225,M,26,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:D;B-MATH:D,s0345
S0345/0226,M,32,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;PHY:F;CHEM:D;BIO:F;B-MATH:C,s0345
S0345/0227,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0228,M,31,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0229,M,19,II,CIV:D;HIST:D;GEO:C;F.ART:D;KISW:D;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:C,s0345
S0345/0230,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0231,M,32,IV,CIV:D;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0345
S0345/0232,M,25,III,CIV:C;HIST:D;GEO:D;F.ART:D;KISW:D;ENGL:D;BIO:D;B-MATH:D;COMM:C;B-KEEPING:C,s0345
S0345/0233,M,30,IV,CIV:F;HIST:D;GEO:D;E-D-KIISLAMU:D;KISW:F;ENGL:D;BIO:D;B-MATH:F;COMM:F;B-KEEPING:F,s0345
S0345/0234,M,20,II,CIV:C;HIST:C;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0345
S0345/0235,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0236,M,28,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0345
S0345/0237,M,34,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;F.ART:D;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0238,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0239,M,22,III,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0345
S0345/0240,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0241,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;F.ART:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0242,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:D;CHEM:D;BIO:F;B-MATH:F,s0345
S0345/0243,M,31,IV,CIV:F;HIST:D;GEO:D;E-D-KIISLAMU:F;F.ART:F;KISW:D;ENGL:F;BIO:D;B-MATH:F,s0345
S0345/0244,M,34,FLD,CIV:F;HIST:D;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0245,M,21,II,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0345
S0345/0246,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0247,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0248,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0249,M,30,IV,CIV:F;HIST:F;GEO:D;KISW:F;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0345
S0345/0250,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0345
S0345/0251,M,30,IV,CIV:D;HIST:F;GEO:D;E-D-KIISLAMU:C;KISW:F;ENGL:F;BIO:F;B-MATH:D,s0345
S0345/0252,M,31,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:D;COMM:F;B-KEEPING:D,s0345
S0345/0253,M,24,III,CIV:D;HIST:D;GEO:C;KISW:F;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0345
S0345/0254,M,27,IV,CIV:F;HIST:D;GEO:D;E-D-KIISLAMU:F;KISW:F;ENGL:F;PHY:D;CHEM:C;BIO:D;B-MATH:C,s0345
S0345/0255,M,24,III,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0345
S0345/0256,M,28,IV,CIV:D;HIST:C;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0345
S0345/0257,M,20,II,CIV:C;HIST:D;GEO:C;F.ART:F;KISW:D;ENGL:D;PHY:B;CHEM:B;BIO:C;B-MATH:C,s0345
S0345/0258,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0259,M,31,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:F;PHY:D;CHEM:D;BIO:F;B-MATH:F,s0345
S0345/0260,M,23,III,CIV:C;HIST:D;GEO:D;KISW:F;ENGL:D;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0345
S0345/0261,M,24,III,CIV:C;HIST:D;GEO:D;KISW:F;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:F,s0345
S0345/0262,M,26,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:C,s0345
S0345/0263,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0264,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;CHEM:X;BIO:F;B-MATH:F,s0345
S0345/0265,M,34,FLD,CIV:F;HIST:F;GEO:F;B-KNOWL:F;F.ART:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0266,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0267,M,34,FLD,CIV:F;HIST:F;GEO:D;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0268,M,*E,*E,,s0345
S0345/0269,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0270,M,*E,*E,,s0345
S0345/0271,M,34,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:D;B-MATH:F,s0345
S0345/0272,M,24,III,CIV:D;HIST:B;GEO:C;KISW:D;ENGL:D;BIO:C;B-MATH:F;COMM:D;B-KEEPING:F,s0345
S0345/0273,M,25,III,CIV:D;HIST:C;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0345
S0345/0274,M,29,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:X;F.ART:F;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0345
S0345/0275,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0345
S0345/0276,M,*E,*E,,s0345
S0345/0277,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0278,M,20,II,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0345
S0345/0279,M,35,FLD,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
S0345/0280,M,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0345
