CNO,SEX,AGGT,DIV,DETAILED-SUBJECTS,center_id
S0465/0130,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;BIO:D;B-MATH:F,s0465
S0465/0131,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0465
S0465/0132,M,31,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:D;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0465
S0465/0133,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0134,M,30,IV,CIV:F;HIST:F;GEO:D;E-D-KIISLAMU:F;KISW:C;ENGL:D;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0465
S0465/0135,M,34,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F,s0465
S0465/0136,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0137,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0138,M,27,IV,CIV:F;HIST:C;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0465
S0465/0139,M,29,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:F;KISW:D;ENGL:D;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0465
S0465/0140,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0141,M,17,I,CIV:C;HIST:C;GEO:B;E-D-KIISLAMU:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:C;B-MATH:A,s0465
S0465/0142,M,26,IV,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0465
S0465/0143,M,33,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0144,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0465
S0465/0145,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0146,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0147,M,26,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;BIO:D;B-MATH:D;COMM:D;B-KEEPING:D,s0465
S0465/0148,M,24,III,CIV:C;HIST:C;GEO:D;KISW:C;ENGL:C;BIO:D;B-MATH:D;COMM:D;B-KEEPING:D,s0465
S0465/0149,M,32,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0465
S0465/0150,M,28,IV,CIV:F;HIST:D;GEO:D;KISW:D;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0465
S0465/0151,M,31,IV,CIV:F;HIST:D;GEO:F;KISW:D;ENGL:F;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0465
S0465/0152,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0465
S0465/0153,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0154,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0465
S0465/0155,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:F;CHEM:F;BIO:C;B-MATH:F,s0465
S0465/0156,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0465
S0465/0157,M,27,IV,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0465
S0465/0158,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0159,M,19,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0465
S0465/0160,M,29,IV,CIV:F;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:F;B-MATH:F;COMM:D;B-KEEPING:D,s0465
S0465/0161,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:F;CHEM:F;BIO:C;B-MATH:F,s0465
S0465/0162,M,28,IV,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:D;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0465
S0465/0163,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;BIO:D;B-MATH:D;COMM:F;B-KEEPING:D,s0465
S0465/0164,M,30,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0465
S0465/0165,M,26,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:C;BIO:D;B-MATH:C;COMM:F;B-KEEPING:D,s0465
S0465/0166,M,17,I,CIV:C;HIST:B;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:B;BIO:A;B-MATH:F,s0465
S0465/0167,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0168,M,29,IV,CIV:D;HIST:D;GEO:F;KISW:D;ENGL:C;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0465
S0465/0169,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:X;B-KEEPING:F,s0465
S0465/0170,M,20,II,CIV:C;HIST:C;GEO:C;E-D-KIISLAMU:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0465
S0465/0171,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0172,M,23,III,CIV:D;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0465
S0465/0173,M,28,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:X;KISW:C;ENGL:D;BIO:D;B-MATH:F,s0465
S0465/0174,M,15,I,CIV:C;HIST:B;GEO:C;E-D-KIISLAMU:B;KISW:C;ENGL:B;PHY:C;CHEM:B;BIO:A;B-MATH:C,s0465
S0465/0175,M,31,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0465
S0465/0176,M,28,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0465
S0465/0177,M,33,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:D,s0465
S0465/0178,M,32,IV,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:D;ARABIC;LANGUAGE:F;BIO:F;B-MATH:D;COMM:F;B-KEEPING:D,s0465
S0465/0179,M,34,0,CIV:D;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0465
S0465/0180,M,34,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F,s0465
S0465/0181,M,32,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:C;PHY:F;CHEM:X;BIO:F;B-MATH:F,s0465
S0465/0182,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0465
S0465/0183,M,31,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;PHY:D;CHEM:F;BIO:F;B-MATH:D,s0465
S0465/0184,M,31,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:F;BIO:F;B-MATH:D;COMM:F;B-KEEPING:F,s0465
S0465/0185,M,23,III,CIV:D;HIST:C;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:D;B-MATH:D,s0465
S0465/0186,M,28,IV,CIV:F;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0465
S0465/0187,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0465
S0465/0188,M,31,IV,CIV:D;HIST:F;GEO:F;KISW:C;ENGL:D;BIO:F;B-MATH:F,s0465
S0465/0189,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0190,M,24,III,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:D;BIO:C;B-MATH:C,s0465
S0465/0191,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;BIO:D;B-MATH:F,s0465
S0465/0192,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;BIO:D;B-MATH:F,s0465
S0465/0193,M,20,II,CIV:D;HIST:C;GEO:C;KISW:C;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:B,s0465
S0465/0194,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0195,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0196,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0197,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0465
S0465/0198,M,34,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:D;BIO:F;B-MATH:F,s0465
S0465/0199,M,19,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B;PHY:D;CHEM:B;BIO:C;B-MATH:D,s0465
S0465/0200,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0201,M,31,IV,CIV:F;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0465
S0465/0202,M,19,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:B;B-MATH:B,s0465
S0465/0203,M,20,II,CIV:D;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0465
S0465/0204,M,20,II,CIV:D;HIST:C;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0465
S0465/0205,M,23,III,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;BIO:D;B-MATH:D;COMM:D;B-KEEPING:D,s0465
S0465/0206,M,33,IV,CIV:F;HIST:D;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0207,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0465
S0465/0208,M,25,III,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0465
S0465/0209,M,20,II,CIV:D;HIST:C;GEO:C;KISW:C;ENGL:B;BIO:D;B-MATH:C;COMM:C;B-KEEPING:C,s0465
S0465/0210,M,23,III,CIV:C;HIST:C;GEO:C;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0465
S0465/0211,M,24,III,CIV:D;HIST:C;GEO:C;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0465
S0465/0212,M,26,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0465
S0465/0213,M,24,III,CIV:D;HIST:C;GEO:C;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0465
S0465/0214,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0465
S0465/0215,M,-,0,CIV:F;HIST:F;GEO:X;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0216,M,34,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:D;ARABIC;LANGUAGE:F;BIO:F;B-MATH:F,s0465
S0465/0217,M,21,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:F,s0465
S0465/0218,M,34,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:D;BIO:F;B-MATH:F,s0465
S0465/0219,M,28,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:X;KISW:D;ENGL:D;PHY:D;CHEM:F;BIO:D;B-MATH:F,s0465
S0465/0220,M,35,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0221,M,23,III,CIV:D;HIST:C;GEO:D;KISW:C;ENGL:C;BIO:D;B-MATH:C;COMM:D;B-KEEPING:C,s0465
S0465/0222,M,35,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0223,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0224,M,21,II,CIV:D;HIST:C;GEO:C;E-D-KIISLAMU:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0465
S0465/0225,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0226,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0465
S0465/0227,M,28,IV,CIV:D;HIST:D;GEO:F;KISW:C;ENGL:C;BIO:D;B-MATH:F,s0465
S0465/0228,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0465
S0465/0229,M,30,IV,CIV:F;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:F;COMM:F;B-KEEPING:F,s0465
S0465/0230,M,28,IV,CIV:F;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0465
S0465/0231,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0465
S0465/0232,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0233,M,24,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;BIO:D;B-MATH:C;COMM:D;B-KEEPING:C,s0465
S0465/0234,M,34,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0465
S0465/0235,M,23,III,CIV:D;HIST:C;GEO:C;KISW:C;ENGL:D;PHY:F;CHEM:C;BIO:C;B-MATH:F,s0465
S0465/0236,M,33,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:C;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0465
S0465/0237,M,28,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:C;KISW:F;ENGL:D;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0465
S0465/0238,M,30,IV,CIV:D;HIST:F;GEO:D;KISW:F;ENGL:D;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0465
S0465/0239,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0465
S0465/0240,M,27,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:C,s0465
S0465/0241,M,21,II,CIV:D;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0465
S0465/0242,M,24,III,CIV:D;HIST:C;GEO:C;KISW:C;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0465
S0465/0243,M,32,IV,CIV:F;HIST:D;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0465
S0465/0244,M,29,IV,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:C;BIO:D;B-MATH:F,s0465
S0465/0245,M,24,III,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0465
S0465/0246,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0247,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;BIO:F;B-MATH:F;COMM:D;B-KEEPING:F,s0465
S0465/0248,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0465
S0465/0249,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0465
S0465/0250,M,29,IV,CIV:D;HIST:D;GEO:F;E-D-KIISLAMU:F;KISW:C;ENGL:D;PHY:F;CHEM:F;BIO:F;B-MATH:D,s0465
S0465/0251,M,34,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:X;KISW:D;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0465
S0465/0252,M,29,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:X;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0465
S0465/0253,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;PHY:X;CHEM:X;BIO:F;B-MATH:F,s0465
S0466/0001,F,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0466
S0466/0002,F,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;LIT;ENG:F;BIO:F;B-MATH:F,s0466
S0466/0003,F,27,IV,CIV:D;HIST:F;GEO:D;B-KNOWL:D;KISW:D;ENGL:C;LIT;ENG:D;BIO:D;B-MATH:F,s0466
S0466/0004,F,32,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:D;LIT;ENG:F;BIO:F;B-MATH:F,s0466
S0466/0005,F,30,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0466
S0466/0006,F,33,IV,CIV:F;HIST:D;GEO:D;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0007,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;LIT;ENG:F;BIO:F;B-MATH:F,s0466
S0466/0008,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0009,F,32,IV,CIV:F;HIST:D;GEO:D;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0010,F,34,0,CIV:F;HIST:F;GEO:D;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0011,F,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;BIO:D;B-MATH:F,s0466
S0466/0012,F,33,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0013,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0466
S0466/0014,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0466
S0466/0015,F,33,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0466
S0466/0016,F,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0466
S0466/0017,F,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0018,F,32,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0466
S0466/0019,F,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0020,F,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0466
S0466/0021,F,27,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;BIO:D;B-MATH:F,s0466
S0466/0022,F,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0023,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:D;B-MATH:D,s0466
S0466/0024,M,32,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0025,M,31,IV,CIV:F;HIST:D;GEO:D;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0466
S0466/0026,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0027,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0028,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0029,M,34,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0030,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0031,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:D;B-MATH:F,s0466
S0466/0032,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0033,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0034,M,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0466
S0466/0035,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0036,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0466
S0466/0037,M,35,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0466
S0467/0001,F,24,III,CIV:C;HIST:D;GEO:C;E-D-KIISLAMU:F;KISW:C;ENGL:C;BIO:C;B-MATH:F;COMM:F;B-KEEPING:F,s0467
S0467/0002,F,24,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:C;BIO:C;B-MATH:D;COMM:D;B-KEEPING:D,s0467
S0467/0003,F,24,III,CIV:C;GEO:C;KISW:C;ENGL:D;PHY:F;CHEM:D;BIO:C;B-MATH:D,s0467
S0467/0004,F,33,IV,CIV:D;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0467
S0467/0005,F,32,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:C;KISW:D;ENGL:F;ARABIC;LANGUAGE:F;BIO:F;B-MATH:F,s0467
S0467/0006,F,24,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:C;BIO:C;B-MATH:F;COMM:D;B-KEEPING:F,s0467
S0467/0007,F,25,III,CIV:C;HIST:C;GEO:D;KISW:C;ENGL:C;BIO:D;B-MATH:F,s0467
S0467/0008,F,31,IV,CIV:D;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:D;BIO:D;B-MATH:F,s0467
S0467/0009,F,25,III,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:D;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0467
S0467/0010,F,27,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;BIO:C;B-MATH:F;COMM:F;B-KEEPING:F,s0467
S0467/0011,F,24,III,CIV:C;GEO:D;E-D-KIISLAMU:D;KISW:C;ENGL:C;CHEM:D;BIO:C;B-MATH:F,s0467
S0467/0012,F,32,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:D;ENGL:F;ARABIC;LANGUAGE:D;BIO:F;B-MATH:F,s0467
S0467/0013,F,23,III,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:C;BIO:C;B-MATH:F;COMM:D;B-KEEPING:C,s0467
S0467/0014,F,32,IV,CIV:D;GEO:F;KISW:D;ENGL:F;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0467
S0467/0015,F,25,III,CIV:C;HIST:D;GEO:D;E-D-KIISLAMU:C;KISW:D;ENGL:D;BIO:C;B-MATH:F;COMM:D;B-KEEPING:D,s0467
S0467/0016,F,31,IV,CIV:D;HIST:F;GEO:F;E-D-KIISLAMU:D;KISW:C;ENGL:F;BIO:F;B-MATH:F,s0467
S0467/0017,F,33,IV,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:D;ENGL:F;ARABIC;LANGUAGE:D;BIO:F;B-MATH:F,s0467
S0467/0018,F,35,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0467
S0467/0019,F,24,III,CIV:D;HIST:D;GEO:D;B-KNOWL:C;KISW:C;ENGL:C;BIO:C;B-MATH:F,s0467
S0467/0020,F,25,III,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0467
S0467/0021,F,26,IV,CIV:D;GEO:D;E-D-KIISLAMU:C;KISW:C;ENGL:D;BIO:D;B-MATH:F;COMM:D;B-KEEPING:F,s0467
S0467/0022,M,27,IV,CIV:D;GEO:D;E-D-KIISLAMU:C;KISW:C;ENGL:D;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0467
S0467/0023,M,25,III,CIV:D;HIST:C;GEO:D;E-D-KIISLAMU:D;KISW:C;ENGL:D;BIO:C;B-MATH:F,s0467
S0467/0024,M,23,III,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:D;BIO:C;B-MATH:F;COMM:C;B-KEEPING:C,s0467
S0467/0025,M,26,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:D;KISW:C;ENGL:D;BIO:C;B-MATH:F;COMM:D;B-KEEPING:D,s0467
S0467/0026,M,22,III,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0467
S0467/0027,M,21,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0467
S0467/0028,M,25,III,CIV:C;HIST:D;GEO:D;B-KNOWL:D;KISW:D;ENGL:C;BIO:C;B-MATH:D,s0467
S0467/0029,M,23,III,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:F,s0467
S0467/0030,M,33,IV,CIV:F;GEO:F;E-D-KIISLAMU:D;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0467
